datetime,forecast,Номер скважины
1992-07-06,2.927828781717556,19
1992-07-07,2.9262635204733534,19
1992-07-08,2.92470076698442,19
1992-07-09,2.9231405145616405,19
1992-04-11,1.081291389242345,20
1992-04-12,1.0804867610024607,20
1992-04-13,1.079682731515877,20
1992-04-14,1.0788793003370394,20
1992-04-15,1.0780764661778808,20
1992-04-16,1.0772742302798255,20
1992-04-17,1.0764725913548414,20
1992-04-18,1.0756715481177346,20
1992-04-19,1.07487110180716,20
1992-04-20,1.0740712511379584,20
1992-04-21,1.0732719956668915,20
1992-04-22,1.072473334112586,20
1992-04-23,1.071675267710015,20
1992-04-24,1.07087779517784,20
1992-04-25,1.0700809152375468,20
1992-04-26,1.0692846291213527,20
1992-04-27,1.0684889355507783,20
1992-04-28,1.067693834084888,20
1992-04-29,1.0668993234489696,20
1992-04-30,1.0661054048715766,20
1992-05-01,1.0653120770780302,20
1992-05-02,1.064519338796461,20
1992-05-03,1.0637271912526827,20
1992-05-04,1.0629356331748598,20
1992-05-05,1.062144664124349,20
1992-05-06,1.0613542828330629,20
1992-05-07,1.0605644905231695,20
1992-05-08,1.0597752859266156,20
1992-05-09,1.0589866677781419,20
1992-05-10,1.058198637297191,20
1992-05-11,1.0574111932185375,20
1992-05-12,1.0566243351058182,20
1992-05-13,1.0558380616975358,20
1992-05-14,1.055052374209507,20
1992-05-15,1.0542672713802688,20
1992-05-16,1.0534827519511378,20
1992-05-17,1.0526988171352187,20
1992-05-18,1.051915465673862,20
1992-05-19,1.0511326971329726,20
1992-05-20,1.0503505102576096,20
1992-05-21,1.0495689062572704,20
1992-05-22,1.0487878838770484,20
1992-05-23,1.0480074426841384,20
1992-05-24,1.047227581427331,20
1992-05-25,1.0464483013125279,20
1992-05-26,1.0456696010885531,20
1992-05-27,1.0448914795069884,20
1992-05-28,1.0441139377710449,20
1992-05-29,1.0433369746323382,20
1992-05-30,1.0425605896603127,20
1992-05-31,1.0417847816102621,20
1992-06-01,1.04100955168182,20
1992-06-02,1.0402348986303138,20
1992-06-03,1.0394608212138134,20
1992-06-04,1.0386873206292768,20
1992-06-05,1.0379143956348074,20
1992-06-06,1.0371420458020877,20
1992-06-07,1.0363702698928803,20
1992-06-08,1.0355990691005843,20
1992-06-09,1.0348284421869955,20
1992-06-10,1.034058387916639,20
1992-06-11,1.0332889074802514,20
1992-06-12,1.0325199996423913,20
1992-06-13,1.0317516639769668,20
1992-06-14,1.030983899252176,20
1992-06-15,1.030216706655216,20
1992-06-16,1.0294500849543173,20
1992-06-17,1.0286840329204268,20
1992-06-18,1.0279185517380922,20
1992-06-19,1.027153640178293,20
1992-06-20,1.0263892978171518,20
1992-06-21,1.0256255234292693,20
1992-06-22,1.0248623181956715,20
1992-06-23,1.024099680890992,20
1992-06-24,1.023337610292564,20
1992-06-25,1.02257610757878,20
1992-06-26,1.0218151715270065,20
1992-06-27,1.0210548017155694,20
1992-06-28,1.020294996925438,20
1992-06-29,1.0195357583315001,20
1992-06-30,1.018777084714758,20
1992-07-01,1.0180189748589001,20
1992-07-02,1.0172614299361935,20
1992-07-03,1.0165044487303596,20
1992-07-04,1.0157480308219158,20
1992-07-05,1.014992174998167,20
1992-07-06,1.0142368824278951,20
1992-07-07,1.0134821518984376,20
1992-07-08,1.0127279829915592,20
1992-07-09,1.0119743744981704,20
1992-04-11,3.991577746247446,21
1992-04-12,3.920305560621642,21
1992-04-13,3.850305985671274,21
1992-04-14,3.7815562981148902,21
1992-04-15,3.7140341804098314,21
1992-04-16,3.6477171974670757,21
1992-04-17,3.582584862911825,21
1992-04-18,3.5186155080453787,21
1992-04-19,3.455788367118007,21
1992-04-20,3.3940830451657886,21
1992-04-21,3.3334795113899895,21
1992-04-22,3.273958092654659,21
1992-04-23,3.21549901220556,21
1992-04-24,3.1580842110994345,21
1992-04-25,3.101694588162739,21
1992-04-26,3.0463118381804346,21
1992-04-27,2.9919179827888596,21
1992-04-28,2.938495364639592,21
1992-04-29,2.886026233383059,21
1992-04-30,2.834494380466945,21
1992-05-01,2.783882661899696,21
1992-05-02,2.7341746480911975,21
1992-05-03,2.685354202812225,21
1992-05-04,2.6374054779562965,21
1992-05-05,2.5903129083950573,21
1992-05-06,2.5440608470187147,21
1992-05-07,2.4986350058270994,21
1992-05-08,2.454020272221045,21
1992-05-09,2.410202163353365,21
1992-05-10,2.367166454977414,21
1992-05-11,2.3248991768296134,21
1992-05-12,2.28338660809442,21
1992-05-13,2.242614955688834,21
1992-05-14,2.202571624598519,21
1992-05-15,2.163243292916914,21
1992-05-16,2.1246171938700917,21
1992-05-17,2.0866807886430827,21
1992-05-18,2.049421762309513,21
1992-05-19,2.0128277350803665,21
1992-05-20,1.9768874024764211,21
1992-05-21,1.9415888076064909,21
1992-05-22,1.9069204918309346,21
1992-05-23,1.8728712011114859,21
1992-05-24,1.839429882357964,21
1992-05-25,1.8065856798402167,21
1992-05-26,1.7743276806510262,21
1992-05-27,1.7426459197794586,21
1992-05-28,1.7115298571069422,21
1992-05-29,1.6809693917285993,21
1992-05-30,1.6509546030977011,21
1992-05-31,1.621475747805256,21
1992-06-01,1.592523256417101,21
1992-06-02,1.5640875090969206,21
1992-06-03,1.5361597215884084,21
1992-06-04,1.5087306026721496,21
1992-06-05,1.481791248299974,21
1992-06-06,1.4553329134112123,21
1992-06-07,1.429347009093874,21
1992-06-08,1.4038250997965125,21
1992-06-09,1.3787587055376807,21
1992-06-10,1.354140082908026,21
1992-06-11,1.3299610416051697,21
1992-06-12,1.3062137326220389,21
1992-06-13,1.2828904471006242,21
1992-06-14,1.2599836138295315,21
1992-06-15,1.237485621719841,21
1992-06-16,1.2153895207826275,21
1992-06-17,1.1936879599263743,21
1992-06-18,1.1723738943843973,21
1992-06-19,1.1514404051788492,21
1992-06-20,1.1308806968746785,21
1992-06-21,1.1106880953736933,21
1992-06-22,1.0908558914252668,21
1992-06-23,1.0713779585449972,21
1992-06-24,1.0522478166725546,21
1992-06-25,1.0334592557759996,21
1992-06-26,1.0150061767075027,21
1992-06-27,0.9968825892234395,21
1992-06-28,0.9790826100398343,21
1992-06-29,0.96160032488549,21
1992-06-30,0.9444303332034366,21
1992-07-01,0.9275669227560052,21
1992-07-02,0.9110046193382392,21
1992-07-03,0.8947380464906298,21
1992-07-04,0.8787619237538077,21
1992-07-05,0.8630709428562549,21
1992-07-06,0.8476602566034848,21
1992-07-07,0.8325247380563513,21
1992-07-08,0.8176594739186456,21
1992-07-09,0.80305963862422,21
1992-04-11,14.187624365268688,22
1992-04-12,14.18325983964879,22
1992-04-13,14.178899339517045,22
1992-04-14,14.174542858689286,22
1992-04-15,14.170190390994621,22
1992-04-16,14.16584193027543,22
1992-04-17,14.161497470387296,22
1992-04-18,14.157157005198998,22
1992-04-19,14.152820528592457,22
1992-04-20,14.1484880344627,22
1992-04-21,14.144159516717833,22
1992-04-22,14.139834969278997,22
1992-04-23,14.135514386080342,22
1992-04-24,14.131197761068975,22
1992-04-25,14.126885088204938,22
1992-04-26,14.12257636146117,22
1992-04-27,14.11827157482347,22
1992-04-28,14.113970722290462,22
1992-04-29,14.10967379787355,22
1992-04-30,14.105380795596908,22
1992-05-01,14.10109170949742,22
1992-05-02,14.096806533624655,22
1992-05-03,14.09252526204084,22
1992-05-04,14.08824788882081,22
1992-05-05,14.083974408051978,22
1992-05-06,14.079704813834315,22
1992-05-07,14.075439100280299,22
1992-05-08,14.071177261514883,22
1992-05-09,14.066919291675472,22
1992-05-10,14.062665184911875,22
1992-05-11,14.058414935386281,22
1992-05-12,14.054168537273227,22
1992-05-13,14.049925984759547,22
1992-05-14,14.045687272044367,22
1992-05-15,14.041452393339043,22
1992-05-16,14.037221342867145,22
1992-05-17,14.03299411486443,22
1992-05-18,14.02877070357878,22
1992-05-19,14.024551103270207,22
1992-05-20,14.020335308210782,22
1992-05-21,14.016123312684638,22
1992-05-22,14.011915110987912,22
1992-05-23,14.007710697428726,22
1992-05-24,14.003510066327147,22
1992-05-25,13.999313212015156,22
1992-05-26,13.995120128836625,22
1992-05-27,13.990930811147269,22
1992-05-28,13.986745253314632,22
1992-05-29,13.982563449718041,22
1992-05-30,13.978385394748576,22
1992-05-31,13.974211082809052,22
1992-06-01,13.970040508313964,22
1992-06-02,13.96587366568948,22
1992-06-03,13.961710549373395,22
1992-06-04,13.957551153815098,22
1992-06-05,13.953395473475558,22
1992-06-06,13.94924350282727,22
1992-06-07,13.945095236354243,22
1992-06-08,13.940950668551958,22
1992-06-09,13.936809793927338,22
1992-06-10,13.93267260699873,22
1992-06-11,13.928539102295858,22
1992-06-12,13.924409274359798,22
1992-06-13,13.920283117742958,22
1992-06-14,13.916160627009026,22
1992-06-15,13.912041796732964,22
1992-06-16,13.907926621500964,22
1992-06-17,13.90381509591042,22
1992-06-18,13.8997072145699,22
1992-06-19,13.895602972099118,22
1992-06-20,13.891502363128897,22
1992-06-21,13.887405382301148,22
1992-06-22,13.883312024268838,22
1992-06-23,13.879222283695958,22
1992-06-24,13.875136155257495,22
1992-06-25,13.871053633639407,22
1992-06-26,13.866974713538585,22
1992-06-27,13.862899389662841,22
1992-06-28,13.858827656730847,22
1992-06-29,13.854759509472151,22
1992-06-30,13.850694942627106,22
1992-07-01,13.846633950946872,22
1992-07-02,13.842576529193366,22
1992-07-03,13.83852267213925,22
1992-07-04,13.834472374567893,22
1992-07-05,13.830425631273341,22
1992-07-06,13.826382437060305,22
1992-07-07,13.822342786744109,22
1992-07-08,13.818306675150678,22
1992-07-09,13.814274097116513,22
1992-04-11,6.888426121552752,23
1992-04-12,6.877880444026033,23
1992-04-13,6.867361988791077,23
1992-04-14,6.856870657041736,23
1992-04-15,6.8464063504338455,23
1992-04-16,6.83596897108258,23
1992-04-17,6.8255584215598315,23
1992-04-18,6.815174604891595,23
1992-04-19,6.804817424555391,23
1992-04-20,6.794486784477684,23
1992-04-21,6.784182589031328,23
1992-04-22,6.773904743033045,23
1992-04-23,6.763653151740877,23
1992-04-24,6.753427720851714,23
1992-04-25,6.743228356498781,23
1992-04-26,6.733054965249184,23
1992-04-27,6.722907454101453,23
1992-04-28,6.712785730483101,23
1992-04-29,6.702689702248212,23
1992-04-30,6.692619277675028,23
1992-05-01,6.682574365463562,23
1992-05-02,6.672554874733233,23
1992-05-03,6.662560715020499,23
1992-05-04,6.652591796276523,23
1992-05-05,6.642648028864844,23
1992-05-06,6.632729323559069,23
1992-05-07,6.622835591540577,23
1992-05-08,6.612966744396236,23
1992-05-09,6.603122694116149,23
1992-05-10,6.593303353091393,23
1992-05-11,6.583508634111786,23
1992-05-12,6.573738450363677,23
1992-05-13,6.563992715427723,23
1992-05-14,6.554271343276718,23
1992-05-15,6.544574248273398,23
1992-05-16,6.534901345168294,23
1992-05-17,6.525252549097573,23
1992-05-18,6.515627775580908,23
1992-05-19,6.506026940519361,23
1992-05-20,6.496449960193271,23
1992-05-21,6.486896751260164,23
1992-05-22,6.477367230752678,23
1992-05-23,6.467861316076489,23
1992-05-24,6.45837892500827,23
1992-05-25,6.448919975693639,23
1992-05-26,6.439484386645152,23
1992-05-27,6.430072076740269,23
1992-05-28,6.420682965219377,23
1992-05-29,6.411316971683786,23
1992-05-30,6.401974016093764,23
1992-05-31,6.392654018766578,23
1992-06-01,6.383356900374544,23
1992-06-02,6.374082581943085,23
1992-06-03,6.364830984848824,23
1992-06-04,6.355602030817654,23
1992-06-05,6.34639564192286,23
1992-06-06,6.337211740583213,23
1992-06-07,6.3280502495611115,23
1992-06-08,6.318911091960716,23
1992-06-09,6.309794191226091,23
1992-06-10,6.300699471139379,23
1992-06-11,6.291626855818964,23
1992-06-12,6.282576269717663,23
1992-06-13,6.273547637620923,23
1992-06-14,6.264540884645022,23
1992-06-15,6.255555936235303,23
1992-06-16,6.2465927181643846,23
1992-06-17,6.237651156530424,23
1992-06-18,6.228731177755362,23
1992-06-19,6.219832708583181,23
1992-06-20,6.210955676078191,23
1992-06-21,6.202100007623312,23
1992-06-22,6.193265630918369,23
1992-06-23,6.184452473978408,23
1992-06-24,6.175660465132,23
1992-06-25,6.1668895330195905,23
1992-06-26,6.158139606591818,23
1992-06-27,6.1494106151078824,23
1992-06-28,6.140702488133897,23
1992-06-29,6.132015155541256,23
1992-06-30,6.123348547505029,23
1992-07-01,6.114702594502334,23
1992-07-02,6.106077227310758,23
1992-07-03,6.097472377006752,23
1992-07-04,6.088887974964063,23
1992-07-05,6.080323952852165,23
1992-07-06,6.07178024263469,23
1992-07-07,6.063256776567891,23
1992-07-08,6.054753487199095,23
1992-07-09,6.046270307365175,23
1992-04-11,5.355315644347899,24
1992-04-12,5.340204786935537,24
1992-04-13,5.325136567161864,24
1992-04-14,5.310110864718136,24
1992-04-15,5.295127559635083,24
1992-04-16,5.2801865322819435,24
1992-04-17,5.265287663365514,24
1992-04-18,5.2504308339291965,24
1992-04-19,5.235615925352046,24
1992-04-20,5.220842819347825,24
1992-04-21,5.206111397964061,24
1992-04-22,5.191421543581099,24
1992-04-23,5.176773138911171,24
1992-04-24,5.162166066997452,24
1992-04-25,5.1476002112131285,24
1992-04-26,5.133075455260468,24
1992-04-27,5.118591683169892,24
1992-04-28,5.104148779299045,24
1992-04-29,5.089746628331879,24
1992-04-30,5.075385260355541,24
1992-05-01,5.061064270138832,24
1992-05-02,5.0467836888274284,24
1992-05-03,5.032543402401307,24
1992-05-04,5.018343297162169,24
1992-05-05,5.004183259732536,24
1992-05-06,4.990063177054837,24
1992-05-07,4.975982936390513,24
1992-05-08,4.961942425319116,24
1992-05-09,4.947941531737407,24
1992-05-10,4.9339801438584665,24
1992-05-11,4.920058150210797,24
1992-05-12,4.906175439637435,24
1992-05-13,4.892331901295067,24
1992-05-14,4.878527424653135,24
1992-05-15,4.864761899492969,24
1992-05-16,4.851035215906888,24
1992-05-17,4.8373472642973425,24
1992-05-18,4.823697935376021,24
1992-05-19,4.810087120162993,24
1992-05-20,4.796514709985828,24
1992-05-21,4.782980596478731,24
1992-05-22,4.769484671581681,24
1992-05-23,4.756026827539563,24
1992-05-24,4.7426069569013105,24
1992-05-25,4.7292250877020185,24
1992-05-26,4.715880842348762,24
1992-05-27,4.702574249862969,24
1992-05-28,4.689305204001204,24
1992-05-29,4.676073598819817,24
1992-05-30,4.662879328674096,24
1992-05-31,4.649722288217418,24
1992-06-01,4.636602372400413,24
1992-06-02,4.6235194764701255,24
1992-06-03,4.610473495969177,24
1992-06-04,4.597464326734931,24
1992-06-05,4.58449186489866,24
1992-06-06,4.571556006884722,24
1992-06-07,4.558656649409729,24
1992-06-08,4.54579368948172,24
1992-06-09,4.532967024399347,24
1992-06-10,4.520176551751044,24
1992-06-11,4.5074221694142205,24
1992-06-12,4.494703775554438,24
1992-06-13,4.482021268624601,24
1992-06-14,4.4693745473641435,24
1992-06-15,4.456763510798222,24
1992-06-16,4.444188058236912,24
1992-06-17,4.431648089274398,24
1992-06-18,4.419143503788176,24
1992-06-19,4.406674327901244,24
1992-06-20,4.39424020977392,24
1992-06-21,4.381841176448263,24
1992-06-22,4.369477128927038,24
1992-06-23,4.357147968492343,24
1992-06-24,4.344853596704828,24
1992-06-25,4.3325939154029065,24
1992-06-26,4.320368826701965,24
1992-06-27,4.308178232993589,24
1992-06-28,4.296022036944781,24
1992-06-29,4.283900141497187,24
1992-06-30,4.271812449866314,24
1992-07-01,4.259758865540762,24
1992-07-02,4.247739292281455,24
1992-07-03,4.23575363412087,24
1992-07-04,4.22380179536227,24
1992-07-05,4.211883680578944,24
1992-07-06,4.199999194613437,24
1992-07-07,4.188148242576803,24
1992-07-08,4.176330729847834,24
1992-07-09,4.164546562072313,24
1992-04-11,6.540458483253236,25
1992-04-12,6.536363230379059,25
1992-04-13,6.53227566050815,25
1992-04-14,6.528195749647361,25
1992-04-15,6.524123473908312,25
1992-04-16,6.520058809506803,25
1992-04-17,6.516001732762229,25
1992-04-18,6.511952220097007,25
1992-04-19,6.507910248035995,25
1992-04-20,6.503875793205919,25
1992-04-21,6.499848832334812,25
1992-04-22,6.495829342251444,25
1992-04-23,6.491817299884765,25
1992-04-24,6.487812682263349,25
1992-04-25,6.483815466514837,25
1992-04-26,6.4798256298654,25
1992-04-27,6.475843149639177,25
1992-04-28,6.471868003257748,25
1992-04-29,6.467900168239589,25
1992-04-30,6.463939622199543,25
1992-05-01,6.459986342848284,25
1992-05-02,6.456040307991794,25
1992-05-03,6.452101495530838,25
1992-05-04,6.448169883460446,25
1992-05-05,6.444245449869395,25
1992-05-06,6.440328172939694,25
1992-05-07,6.436418030946081,25
1992-05-08,6.432515002255512,25
1992-05-09,6.428619065326657,25
1992-05-10,6.4247301987094065,25
1992-05-11,6.42084838104437,25
1992-05-12,6.416973591062384,25
1992-05-13,6.413105807584027,25
1992-05-14,6.409245009519128,25
1992-05-15,6.405391175866288,25
1992-05-16,6.401544285712393,25
1992-05-17,6.397704318232146,25
1992-05-18,6.39387125268759,25
1992-05-19,6.390045068427634,25
1992-05-20,6.386225744887592,25
1992-05-21,6.382413261588716,25
1992-05-22,6.378607598137732,25
1992-05-23,6.374808734226384,25
1992-05-24,6.371016649630983,25
1992-05-25,6.36723132421195,25
1992-05-26,6.363452737913364,25
1992-05-27,6.359680870762523,25
1992-05-28,6.355915702869497,25
1992-05-29,6.352157214426688,25
1992-05-30,6.348405385708388,25
1992-05-31,6.344660197070353,25
1992-06-01,6.3409216289493635,25
1992-06-02,6.337189661862799,25
1992-06-03,6.3334642764082085,25
1992-06-04,6.329745453262892,25
1992-06-05,6.326033173183474,25
1992-06-06,6.322327417005488,25
1992-06-07,6.318628165642963,25
1992-06-08,6.314935400088003,25
1992-06-09,6.311249101410389,25
1992-06-10,6.307569250757158,25
1992-06-11,6.30389582935221,25
1992-06-12,6.300228818495894,25
1992-06-13,6.2965681995646205,25
1992-06-14,6.292913954010456,25
1992-06-15,6.289266063360729,25
1992-06-16,6.285624509217638,25
1992-06-17,6.281989273257868,25
1992-06-18,6.278360337232194,25
1992-06-19,6.274737682965101,25
1992-06-20,6.271121292354404,25
1992-06-21,6.267511147370861,25
1992-06-22,6.263907230057803,25
1992-06-23,6.2603095225307515,25
1992-06-24,6.256718006977055,25
1992-06-25,6.253132665655509,25
1992-06-26,6.2495534808959965,25
1992-06-27,6.245980435099115,25
1992-06-28,6.242413510735816,25
1992-06-29,6.238852690347046,25
1992-06-30,6.235297956543382,25
1992-07-01,6.231749292004682,25
1992-07-02,6.228206679479727,25
1992-07-03,6.224670101785864,25
1992-07-04,6.221139541808665,25
1992-07-05,6.217614982501573,25
1992-07-06,6.214096406885559,25
1992-07-07,6.210583798048776,25
1992-07-08,6.207077139146221,25
1992-07-09,6.203576413399391,25
1992-04-11,9.864534485006907,26
1992-04-12,9.860625619644074,26
1992-04-13,9.856718302742461,26
1992-04-14,9.852812534591381,26
1992-04-15,9.84890831412568,26
1992-04-16,9.84500564073207,26
1992-04-17,9.841104513797516,26
1992-04-18,9.837204932258656,26
1992-04-19,9.833306896404238,26
1992-04-20,9.829410405171208,26
1992-04-21,9.825515457947498,26
1992-04-22,9.821622054121285,26
1992-04-23,9.817730192631315,26
1992-04-24,9.813839873765758,26
1992-04-25,9.809951096463672,26
1992-04-26,9.806063860114197,26
1992-04-27,9.802178164106722,26
1992-04-28,9.79829400738209,26
1992-04-29,9.794411390227907,26
1992-04-30,9.790530311585325,26
1992-05-01,9.786650770844702,26
1992-05-02,9.782772767396626,26
1992-05-03,9.77889630018404,26
1992-05-04,9.775021369493986,26
1992-05-05,9.77114797426971,26
1992-05-06,9.76727611390277,26
1992-05-07,9.763405787784968,26
1992-05-08,9.75953699486134,26
1992-05-09,9.755669735418353,26
1992-05-10,9.75180400840135,26
1992-05-11,9.747939813203093,26
1992-05-12,9.744077149216588,26
1992-05-13,9.740216015388961,26
1992-05-14,9.736356412006108,26
1992-05-15,9.732498338015462,26
1992-05-16,9.728641792810988,26
1992-05-17,9.724786775786894,26
1992-05-18,9.720933285892386,26
1992-05-19,9.717081323412799,26
1992-05-20,9.71323088729765,26
1992-05-21,9.709381976942101,26
1992-05-22,9.705534591741557,26
1992-05-23,9.701688730647314,26
1992-05-24,9.697844393944132,26
1992-05-25,9.694001580583611,26
1992-05-26,9.690160289962112,26
1992-05-27,9.686320521032586,26
1992-05-28,9.682482274079351,26
1992-05-29,9.67864554805566,26
1992-05-30,9.674810342358835,26
1992-05-31,9.670976656386435,26
1992-06-01,9.667144489093479,26
1992-06-02,9.663313840763726,26
1992-06-03,9.659484710352501,26
1992-06-04,9.655657097258318,26
1992-06-05,9.651831000879925,26
1992-06-06,9.648006420174417,26
1992-06-07,9.644183355424985,26
1992-06-08,9.640361805589029,26
1992-06-09,9.636541770066245,26
1992-06-10,9.63272324825658,26
1992-06-11,9.628906239119189,26
1992-06-12,9.625090742936703,26
1992-06-13,9.621276758668586,26
1992-06-14,9.617464285715723,26
1992-06-15,9.613653323479248,26
1992-06-16,9.609843870920376,26
1992-06-17,9.606035928321182,26
1992-06-18,9.602229494643185,26
1992-06-19,9.59842456928846,26
1992-06-20,9.594621151659323,26
1992-06-21,9.590819240719052,26
1992-06-22,9.587018836749158,26
1992-06-23,9.583219938713215,26
1992-06-24,9.579422546014486,26
1992-06-25,9.57562665805647,26
1992-06-26,9.571832273804493,26
1992-06-27,9.568039393539511,26
1992-06-28,9.564248016227152,26
1992-06-29,9.560458141271857,26
1992-06-30,9.556669768078308,26
1992-07-01,9.552882895613878,26
1992-07-02,9.54909752415897,26
1992-07-03,9.545313652681257,26
1992-07-04,9.54153128058636,26
1992-07-05,9.537750407280138,26
1992-07-06,9.53397103173201,26
1992-07-07,9.530193154221822,26
1992-07-08,9.526416773719292,26
1992-07-09,9.522641889631217,26
1992-04-11,8.816457981680331,27
1992-04-12,8.807605583735082,27
1992-04-13,8.798762074274249,27
1992-04-14,8.78991115251904,27
1992-04-15,8.781085409620117,27
1992-04-16,8.772268528441908,27
1992-04-17,8.763444257288137,27
1992-04-18,8.754645089175764,27
1992-04-19,8.745854756100988,27
1992-04-20,8.737057055302262,27
1992-04-21,8.728284381958328,27
1992-04-22,8.719504355692163,27
1992-04-23,8.710749306600768,27
1992-04-24,8.702003048248098,27
1992-04-25,8.693249459113243,27
1992-04-26,8.684520771945541,27
1992-04-27,8.675800849047178,27
1992-04-28,8.667073617440009,27
1992-04-29,8.65837121281883,27
1992-04-30,8.649677546077303,27
1992-05-01,8.640976592633885,27
1992-05-02,8.632300391421067,27
1992-05-03,8.623616918145304,27
1992-05-04,8.614958147373047,27
1992-05-05,8.60630807066872,27
1992-05-06,8.597650743798017,27
1992-05-07,8.589018045050256,27
1992-05-08,8.580394014192118,27
1992-05-09,8.571762754998247,27
1992-05-10,8.563156049770713,27
1992-05-11,8.554557986333322,27
1992-05-12,8.545952716325104,27
1992-05-13,8.53737192634991,27
1992-05-14,8.528799752143966,27
1992-05-15,8.520220393066566,27
1992-05-16,8.511665440311495,27
1992-05-17,8.503103317119335,27
1992-05-18,8.494565551217336,27
1992-05-19,8.486036357885128,27
1992-05-20,8.477500015706402,27
1992-05-21,8.468987957476728,27
1992-05-22,8.460484446004374,27
1992-05-23,8.451973807211065,27
1992-05-24,8.443487379246529,27
1992-05-25,8.435009472304568,27
1992-05-26,8.4265244595024,27
1992-05-27,8.418063584628896,27
1992-05-28,8.40959561817082,27
1992-05-29,8.401151741148443,27
1992-05-30,8.392716342424242,27
1992-05-31,8.38427387346861,27
1992-06-01,8.37585542141409,27
1992-06-02,8.367445422129133,27
1992-06-03,8.359028373901593,27
1992-06-04,8.350635270258985,27
1992-06-05,8.342250593934196,27
1992-06-06,8.33385888989157,27
1992-06-07,8.325491058335441,27
1992-06-08,8.317116213180121,27
1992-06-09,8.308765192551606,27
1992-06-10,8.300422556986346,27
1992-06-11,8.29207292894022,27
1992-06-12,8.283747053683966,27
1992-06-13,8.27542953824309,27
1992-06-14,8.267105051376083,27
1992-06-15,8.258804245778022,27
1992-06-16,8.250511774823487,27
1992-06-17,8.242212353434157,27
1992-06-18,8.2339365420082,27
1992-06-19,8.225653794110835,27
1992-06-20,8.217394608744556,27
1992-06-21,8.209143716231905,27
1992-06-22,8.200885908133934,27
1992-06-23,8.192651591619,27
1992-06-24,8.184425542987471,27
1992-06-25,8.176192599593818,27
1992-06-26,8.167983077048785,27
1992-06-27,8.159781797492109,27
1992-06-28,8.151573643933814,27
1992-06-29,8.1433888407027,27
1992-06-30,8.135197177279798,27
1992-07-01,8.127028817273398,27
1992-07-02,8.118868658925022,27
1992-07-03,8.110701661041265,27
1992-07-04,8.102557896406168,27
1992-07-05,8.094422308733462,27
1992-07-06,8.086279902119582,27
1992-07-07,8.078160658797804,27
1992-07-08,8.070049567817144,27
1992-07-09,8.061931678427506,27
1992-04-11,11.908933172390135,28
1992-04-12,11.893336393843548,28
1992-04-13,11.877800735143271,28
1992-04-14,11.862325798140551,28
1992-04-15,11.846911188308287,28
1992-04-16,11.831556514698777,28
1992-04-17,11.816261389902083,28
1992-04-18,11.801025430004971,28
1992-04-19,11.785848254550432,28
1992-04-20,11.770729486497789,28
1992-04-21,11.755668752183352,28
1992-04-22,11.74066568128163,28
1992-04-23,11.72571990676708,28
1992-04-24,11.710831064876405,28
1992-04-25,11.695998795071363,28
1992-04-26,11.681222740002097,28
1992-04-27,11.666502545470971,28
1992-04-28,11.651837860396922,28
1992-04-29,11.637228336780273,28
1992-04-30,11.622673629668068,28
1992-05-01,11.60817339711984,28
1992-05-02,11.593727300173894,28
1992-05-03,11.579335002814004,28
1992-05-04,11.5649961719366,28
1992-05-05,11.550710477318392,28
1992-05-06,11.536477591584408,28
1992-05-07,11.522297190176504,28
1992-05-08,11.508168951322268,28
1992-05-09,11.494092556004363,28
1992-05-10,11.480067687930255,28
1992-05-11,11.46609403350238,28
1992-05-12,11.452171281788688,28
1992-05-13,11.438299124493573,28
1992-05-14,11.424477255929217,28
1992-05-15,11.410705372987287,28
1992-05-16,11.39698317511102,28
1992-05-17,11.383310364267672,28
1992-05-18,11.369686644921334,28
1992-05-19,11.356111724006096,28
1992-05-20,11.342585310899578,28
1992-05-21,11.329107117396786,28
1992-05-22,11.315676857684327,28
1992-05-23,11.302294248314954,28
1992-05-24,11.28895900818244,28
1992-05-25,11.275670858496769,28
1992-05-26,11.262429522759673,28
1992-05-27,11.249234726740447,28
1992-05-28,11.236086198452115,28
1992-05-29,11.222983668127867,28
1992-05-30,11.20992686819782,28
1992-05-31,11.196915533266063,28
1992-06-01,11.183949400088009,28
1992-06-02,11.171028207548016,28
1992-06-03,11.158151696637308,28
1992-06-04,11.145319610432157,28
1992-06-05,11.132531694072373,28
1992-06-06,11.119787694740017,28
1992-06-07,11.107087361638438,28
1992-06-08,11.094430445971517,28
1992-06-09,11.081816700923206,28
1992-06-10,11.06924588163732,28
1992-06-11,11.056717745197561,28
1992-06-12,11.044232050607818,28
1992-06-13,11.031788558772675,28
1992-06-14,11.019387032478198,28
1992-06-15,11.007027236372942,28
1992-06-16,10.994708936949175,28
1992-06-17,10.982431902524368,28
1992-06-18,10.970195903222884,28
1992-06-19,10.958000710957895,28
1992-06-20,10.94584609941354,28
1992-06-21,10.933731844027273,28
1992-06-22,10.921657721972439,28
1992-06-23,10.909623512141062,28
1992-06-24,10.897628995126835,28
1992-06-25,10.885673953208325,28
1992-06-26,10.873758170332367,28
1992-06-27,10.861881432097674,28
1992-06-28,10.85004352573862,28
1992-06-29,10.838244240109244,28
1992-06-30,10.82648336566743,28
1992-07-01,10.814760694459272,28
1992-07-02,10.803076020103633,28
1992-07-03,10.79142913777689,28
1992-07-04,10.779819844197839,28
1992-07-05,10.768247937612813,28
1992-07-06,10.75671321778094,28
1992-07-07,10.745215485959601,28
1992-07-08,10.733754544890036,28
